party-id,collision-id,party-number,party-type,is-at-fault,is-on-duty-emergency-vehicle,is-hit-and-run,airbag-code,airbag-description,safety-equipment-code,safety-equipment-description,special-information,other-associate-factor,inattention-direction-of-travel,street-or-highway-name,speed-limit,movement-prec-coll-code,movement-prec-coll-description,sobriety-drug-physical-code-1,sobriety-drug-physical-description-1,sobriety-drug-physical-code-2,sobriety-drug-physical-description-2,gender-code,gender-description,stated-age,driver-license-class,driver-license-state-code,race-code,race-desc,v-1-year,v-1-make,v-1-model,v-1-color,v-1-is-vehicle-towed,lane,thru-lanes,total-lanes,is-dre-conducted,column-38,column-39
14080115,4636193,1,Driver,True,False,,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,OTHER,S,,,M,OTHER UNSAFE TURNING,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2014,FORD,,,,,,,,,
14080114,4636195,2,Driver,,False,,N,OTHER,G,OCCUPANT LAP SHOULDER HARNESS USED,,NONE APPARENT,N,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2020,HONDA,,,,,,,,,
14080113,4636195,1,Driver,True,False,,,,,,,NONE APPARENT,W,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,F,FEMALE,,,,,,2015,NISSAN,,,,,,,,,
14080088,4636181,1,Driver,True,False,,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,VC SECTION VIOLATED - 22107,N,,,R,OTHER,B,HBD-UNDER INFLUENCE,,,F,FEMALE,,U,CA,,,1999,FORD,,,,,,,,,
14080077,4636174,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2005,TOYOTA,,,,,,,,,
14080076,4636174,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,E,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2002,BMW,,,,,,,,,
14080058,4636165,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,46,F,GA,,,2017,CHEV,SUBURBAN,BLK,False,1,4,4,False,,
14080057,4636165,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,39,C,CA,,,2011,CHEV,IMPALA,WHI,False,2,4,4,False,,
14080056,4636165,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,E,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,3,4,4,False,,
14080044,4636156,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,W,MOTOR BICYCLE DRIVER WITH HELMET,,NONE APPARENT,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2006,YAMAHA,,,,,,,,,
14080043,4636156,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,NONE APPARENT,N,,,E,MAKING LEFT TURN,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2013,TOYOTA,,,,,,,,,
14079997,4636134,2,Driver,,False,,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,N,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,U,,,,2012,HONDA,,,,,,,,,
14079996,4636134,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED / NONE APPARENT,E,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,A,CA,,,2012,CHEVROLET,,,,,,,,,
14079984,4636126,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,,E,,,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2022,HYUNDAI,,,,,,,,,
14079983,4636126,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,B,OCCUPANT UNKNOWN,,,N,,,D,MAKING RIGHT TURN,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,,,,,,1999,CHEVROLET,,,,,,,,,
14079980,4636124,1,Driver,True,False,False,P,NOT REQUIRED,W,MOTOR BICYCLE DRIVER WITH HELMET,CELL PHONE NOT IN USE,NONE APPARENT,S,I-880,65,S,LANE SPLITTING,A,HAD NOT BEEN DRINKING,,,M,MALE,32,M1,CA,,,2008,HOND,CBR-1000,GRY/,False,1,4,4,False,,
14079977,4636122,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,22,C,CA,,,2020,LNDR,RANGE ROVER,BLK,True,2,4,4,False,,
14079976,4636122,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,N,I-880,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,,,,,False,1,4,4,False,,
14079963,4636114,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,47,C,CA,,,2018,HOND,CRV,WHI,False,3,4,4,False,,
14079962,4636114,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,20,C,CA,,,2011,HOND,CIVIC,DGR,False,3,4,4,False,,
14079957,4636112,2,ParkedVehicle,,False,,,,,,CELL PHONE HANDHELD IN USE,,N,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2006,TOYOTA,,,,,,,,,
14079956,4636112,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,B,OCCUPANT UNKNOWN,HAZARDOUS MATERIAL,,S,,,G,BACKING,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2005,CHEVROLET,,,,,,,,,
14079949,4636107,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,56,A,CA,,,2019,FORD,F250,WHI,False,3,4,4,False,,
14079948,4636107,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,N,I-880,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,23,C,CA,,,2002,LEXS,300,BLK,False,2,4,4,False,,
14079905,4636087,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,N,SR-13,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,24,C,CA,,,2023,HOND,CIVIC,GRY,False,1,2,2,False,,
14079904,4636087,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,N,SR-13,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,77,C,CA,,,2021,HOND,HR-V,WHI,False,2,2,2,False,,
14079902,4636085,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,OTHER,E,,,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,,U,CA,,,2012,FORD,,,,,,,,,
14079901,4636085,1,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,OTHER,E,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2019,TOYOTA,,,,,,,,,
14079859,4636063,2,Driver,,False,,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,,N,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2006,FORD,,,,,,,,,
14079858,4636063,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,NONE APPARENT,E,,,E,MAKING LEFT TURN,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2021,TESLA,,,,,,,,,
14079697,4635982,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,N,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2001,TOYOTA,,,,,,,,,
14079696,4635982,1,Driver,True,False,,,,,,,NONE APPARENT,S,,,R,OTHER,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,,,
14079656,4635962,2,ParkedVehicle,,False,,,,,,,NONE APPARENT,W,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2010,HONDA,,,,,,,,,
14079655,4635962,1,Driver,True,False,,,,,,,NONE APPARENT,E,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,,,
14079645,4635954,2,Driver,,False,,P,NOT REQUIRED,G,OCCUPANT LAP SHOULDER HARNESS USED,,NONE APPARENT,E,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2001,ACURA,,,,,,,,,
14079644,4635954,1,Bicyclist,True,False,,,,,,,VC SECTION VIOLATED,N,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,,,,,,,,,,,,,,,
14079643,4635953,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,B,OCCUPANT UNKNOWN,,NONE APPARENT,S,,,M,OTHER UNSAFE TURNING,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2018,HONDA,,,,,,,,,
14079638,4635950,2,Pedestrian,,False,,,,,,,NONE APPARENT,E,,,,,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,,,,,,,,,,,,,,,
14079637,4635950,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,N,,,E,MAKING LEFT TURN,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2015,TOYOTA,,,,,,,,,
14079611,4635933,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,NONE APPARENT,E,,,E,MAKING LEFT TURN,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2011,INFINITI,,,,,,,,,
14079610,4635933,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,B,OCCUPANT UNKNOWN,,NONE APPARENT,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,,,,,,FORD,,,,,,,,,
14079561,4635907,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,20,C,CA,,,2022,NISS,ALTIMA,GRY,False,2,4,4,False,,
14079560,4635907,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,E,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,1,4,4,False,,
14079483,4635866,2,Pedestrian,,False,,,,,,CELL PHONE NOT IN USE,NONE APPARENT,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,,,,,,,,,,,,,,,
14079482,4635866,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,B,OCCUPANT UNKNOWN,,VC SECTION VIOLATED,N,,,D,MAKING RIGHT TURN,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,,,,,,2019,TESLA,,,,,,,,,
14079183,4635710,2,Driver,,False,,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2025,FORD,,,,,,,,,
14079182,4635710,1,Driver,True,False,,B,UNKNOWN,,,,NONE APPARENT,S,,,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,,,
14079128,4635682,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,NONE APPARENT,S,,,D,MAKING RIGHT TURN,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2015,HONDA,,,,,,,,,
14079127,4635682,1,Driver,True,False,,,,,,,VC SECTION VIOLATED,S,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,,,,,,,,,,,,,,,,
14079061,4635648,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,S,I-880,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,48,F,AZ,,,2024,JEEP,WAGONEER,WHI,False,1,4,4,False,,
14079060,4635648,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,48,C,CA,,,2019,MAZD,CX9,WHI,False,1,4,4,False,,
14079057,4635646,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,E,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,40,C,CA,,,2017,HOND,ACCORD,GRY,False,AUX-1,2,2,False,,
14079056,4635646,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,59,C,CA,,,2014,HOND,ODYSSEY,WHI,False,AUX-1,2,2,False,,
14078933,4635581,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE / SCHOOL BUS RELATED,NONE APPARENT,W,E 15TH STREET,25,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,55,B,CA,,,2024,BYD,RIDE,YEL,False,W/B,1,1,False,,
14078932,4635581,1,ParkedVehicle,True,False,False,P,NOT REQUIRED,P,NOT REQUIRED,,NONE APPARENT,W,E 15TH STREET,25,O,PARKED,H,NOT APPLICABLE,,,M,MALE,32,C,CA,,,1999,TOYT,COROLLA,TAN,False,RT-SHLD,1,1,False,,
14078865,4635546,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,J,OCCUPANT PASSIVE RESTRAINT USED,CELL PHONE NOT IN USE,NONE APPARENT,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34,C,CA,,,2019,NISS,NX,WHI,False,2,2,5,False,,
14078864,4635546,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,W,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,28,C,CA,,,2011,HYUN,TUSCON,GRY,False,1,2,5,False,,
14078224,4635206,4,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,82,C,CA,,,2014,TOYT,TACOMA,GRY,False,5,5,5,False,,
14078223,4635206,3,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,39,C,CA,,,2019,TOYT,PRIUS,WHI,False,5,5,5,False,,
14078222,4635206,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,32,C,CA,,,2023,SUBA,IMPREZA,WHI,False,2,5,5,False,,
14078221,4635206,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,W,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,1,5,5,False,,
14078218,4635203,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,38,C,CA,,,2016,TOYT,COROLLA,BLK,False,1,5,5,False,,
14078217,4635203,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,W,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,2,5,5,False,,
14078216,4635202,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,N,I-880,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,62,C,CA,,,1994,CHEV,SILVERADO,WHI,False,2,4,4,False,,
14078215,4635202,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,N,I-880,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,18,C,CA,,,2025,HOND,CIVIC,BLK,False,1,4,4,False,,
14078214,4635202,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,W,MOTOR BICYCLE DRIVER WITH HELMET,CELL PHONE NOT IN USE,NONE APPARENT,N,I-880,65,S,LANE SPLITTING,A,HAD NOT BEEN DRINKING,,,M,MALE,50,F,GA,,,2021,BMW,R1250,WHI,True,1,4,4,False,,
14078153,4635174,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,W,I-980,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,43,C,CA,,,2024,TOYT,GRAND HIGHLANDER,BLK,False,3,3,4,False,,
14078152,4635174,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,W,I-980,55,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,36,F,MS,,,2024,KIA,EV6,BLU,False,2,3,4,False,,
14078138,4635167,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - VC 23152(a),N,I-880,65,B,PROCEEDING STRAIGHT,B,HBD-UNDER INFLUENCE,,,M,MALE,53,C,CA,,,2019,VOLV,XC60,WHI,True,EXIT,1,1,False,,
14078134,4635164,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,S,I-880,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,61,C,CA,,,2020,FORD,F-150,WHI,False,1,4,4,False,,
14078133,4635164,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,S,I-880,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,52,C,CA,,,2021,TOYT,COROLLA,RED,False,1,4,4,False,,
14078132,4635164,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,33,C,CA,,,2015,NISS,NV200,WHI,False,1,4,4,False,,
14078115,4635155,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,37,F,OH,,,2020,CHEV,SUBURBAN,WHI,False,1,4,4,False,,
14078009,4635100,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,E,SR-24,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,22,C,CA,,,2006,TOYT,CAMRY,RED,False,4,4,4,False,,
14077912,4635042,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,42,C,CA,,,2009,TOYT,CAMRY,SIL,False,1,4,4,False,,
14077841,4635002,2,Bicyclist,,False,,,,,,,,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,,,,,,,,,,,,,,,
14077840,4635002,1,Driver,True,False,,B,UNKNOWN,,,,VC SECTION VIOLATED,N,,,E,MAKING LEFT TURN,D,HBD-IMPAIRMENT UNKNOWN,,,,,,,,,,,,,,,,,,,,
14077790,4634979,2,ParkedVehicle,,False,,,,,,,NONE APPARENT,S,,,O,PARKED,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2012,TOYOTA,,,,,,,,,
14077789,4634979,1,Driver,True,False,,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,,VC SECTION VIOLATED,N,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2012,HONDA,,,,,,,,,
14077780,4634975,2,ParkedVehicle,,False,,,,,,,NONE APPARENT,,,,O,PARKED,,,,,,,,,,,,2008,NISSAN,,,,,,,,,
14077779,4634975,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,B,OCCUPANT UNKNOWN,,VC SECTION VIOLATED,E,,,D,MAKING RIGHT TURN,G,IMPAIRMENT_NOT_KNOWN,H,NOT APPLICABLE,,,,,,,,2012,HYUNDAI,,,,,,,,,
14077772,4634971,3,ParkedVehicle,,False,,,,,,,NONE APPARENT,,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2017,AUDI,,,,,,,,,
14077771,4634971,2,ParkedVehicle,,False,,,,,,,NONE APPARENT,,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2023,CADILLAC,,,,,,,,,
14077770,4634971,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,E,OCCUPANT SHOULDER HARNESS USED,,VC SECTION VIOLATED,W,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,F,FEMALE,,C,CA,,,2014,TOYOTA,,,,,,,,,
14077574,4634864,4,ParkedVehicle,,False,,,,,,,OTHER / NONE APPARENT,S,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2016,SUBARU,,,,,,,,,
14077573,4634864,3,ParkedVehicle,,False,,,,,,,OTHER,S,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2020,HONDA,,,,,,,,,
14077572,4634864,2,Driver,,False,,B,UNKNOWN,,,,RUNAWAY VEHICLE,S,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2017,TOYOTA,,,,,,,,,
14077571,4634864,1,Driver,True,False,,L,AIR BAG DEPLOYED,C,OCCUPANT LAP BELT USED,,VC SECTION VIOLATED,S,,,D,MAKING RIGHT TURN,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2016,HONDA,,,,,,,,,
14077511,4634830,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,NONE APPARENT,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2003,SUBARU,,,,,,,,,
14077510,4634830,1,Driver,,False,,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,,W,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,U,,,,2001,TOYOTA,,,,,,,,,
14077470,4634807,2,Driver,,False,,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,,NONE APPARENT,N,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2010,TOYOTA,,,,,,,,,
14077469,4634807,1,Driver,True,False,,B,UNKNOWN,,,,,W,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,TOYOTA,,,,,,,,,
14077385,4634765,1,Driver,True,False,,L,AIR BAG DEPLOYED,C,OCCUPANT LAP BELT USED,,NONE APPARENT,S,,,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2011,FORD,,,,,,,,,
14077380,4634762,3,Driver,,False,,M,AIR BAG NOT DEPLOYED,F,OCCUPANT SHOULDER HARNESS NOT USED,,NONE APPARENT,S,,,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2024,HONDA,,,,,,,,,
